TransactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,BranchID,Description
3008303,200237,201133,1,782.12,28,Transaction 37444
3020466,201129,200214,3,760.83,2,Transaction 9933
3000930,201260,200283,1,1725.22,20,Transaction 7982
3026717,200041,200890,4,499.11,43,Transaction 6916
3006162,200570,200569,1,1239.5,49,Transaction 16390
3025990,201609,201442,4,2235.81,9,Transaction 23816
3023344,200387,200720,1,2410.85,36,Transaction 18520
3033799,200702,200214,1,2704.89,21,Transaction 17826
3016438,200210,200544,3,2459.75,14,Transaction 4043
3022499,201215,201243,2,1026.91,26,Transaction 30795
3011476,200150,201544,2,3027.85,31,Transaction 28174
3018799,200865,201022,2,4612.51,19,Transaction 36993
3024479,200161,200219,3,2048.1,28,Transaction 718
3000279,200059,200454,2,529.09,1,Transaction 12917
3039717,200771,200874,4,3991.2,21,Transaction 2768
3006859,200025,200096,2,4374.71,44,Transaction 18512
3046110,201479,200247,1,4923.49,43,Transaction 46328
3017221,200730,200798,4,1962.35,37,Transaction 35016
3000474,201511,201171,1,1921.41,38,Transaction 1721
3045134,200654,200485,3,2224.8,21,Transaction 23933
3037180,201490,201575,3,4361.78,43,Transaction 39205
3038170,200037,200746,1,2461.28,5,Transaction 33792
3014555,200920,201485,4,2461.31,28,Transaction 41700
3020526,200382,200285,3,1360.02,4,Transaction 11753
3030747,200850,201003,2,45.44,39,Transaction 4494
3005276,200117,201001,4,384.17,44,Transaction 38649
3035589,200081,201189,3,4250.46,8,Transaction 41336
3034548,200815,200550,2,2597.71,45,Transaction 48851
3013344,201176,201225,1,3389.73,8,Transaction 46799
3024634,200655,201560,1,1281.57,44,Transaction 20561
3043042,201564,200841,1,540.4,21,Transaction 40627
3023586,200624,200143,2,25.47,48,Transaction 25136
3042457,201360,201354,3,4069.65,29,Transaction 19865
3004945,200758,201028,1,782.89,29,Transaction 22155
3038373,200906,200915,3,121.46,30,Transaction 46990
3041364,200480,200281,1,1694.95,13,Transaction 36121
3032367,200508,201628,2,1150.42,31,Transaction 20044
3049448,200163,200638,3,3039.55,24,Transaction 1760
3025598,200057,200760,2,418.22,13,Transaction 31628
3044540,201068,200014,1,3164.71,41,Transaction 3564
3026304,200980,200201,3,4288.11,26,Transaction 22458
3047013,200116,200832,1,4243.57,21,Transaction 3789
3011344,201407,201400,2,166.89,25,Transaction 13744
3027037,201421,200953,2,989.11,15,Transaction 45322
3033726,200930,200285,2,286.82,26,Transaction 3872
3021615,201214,200437,1,4393.1,24,Transaction 11709
3017958,200641,200961,3,4766.27,17,Transaction 49218
3011509,200171,201457,1,2730.99,5,Transaction 35512
3001978,200616,200831,1,818.47,15,Transaction 37970
3009021,201251,200659,3,319.99,36,Transaction 46648
3013517,201604,201323,2,4506.18,36,Transaction 33336
3007150,200274,200390,4,947.2,29,Transaction 2675
3006139,201275,200265,2,2067.05,50,Transaction 233
3020460,200251,200391,3,4474.37,8,Transaction 7990
3010823,200064,200249,1,2479.42,45,Transaction 1608
3011979,200656,200107,1,2648.5,19,Transaction 24236
3014883,200579,200332,2,1823.95,13,Transaction 19037
3046445,200453,201035,3,2867.95,21,Transaction 5469
3028474,201070,200425,3,2027.39,14,Transaction 47391
3037157,201064,200836,1,197.93,46,Transaction 16804
3004011,200989,200044,3,2588.64,30,Transaction 2860
3031772,201440,200378,2,1514.05,36,Transaction 9003
3029485,200120,201048,2,849.41,48,Transaction 14089
3032368,200882,200657,2,4713.61,29,Transaction 11204
3037968,201283,200796,3,4694.73,6,Transaction 18817
3008665,200941,200976,4,2078.26,43,Transaction 32773
3030922,201488,200211,3,3058.57,47,Transaction 21292
3032620,200668,201479,1,4717.3,29,Transaction 9418
3031192,200760,201061,1,1513.68,22,Transaction 44350
3021155,200557,200277,1,1793.47,50,Transaction 24303
3008569,201144,201290,4,4795.7,14,Transaction 38024
3033484,200116,200240,3,1892.67,36,Transaction 14878
3009765,200827,200194,1,4208.87,48,Transaction 21683
3019596,200111,201130,2,1324.52,13,Transactin 2752
3039491,201106,200657,1,3486.04,19,Transaction 31366
3044439,201327,201336,3,2287.47,7,Transaction 15262
3012947,201032,200558,1,2152.43,44,Transaction 21018
3003937,200239,201520,1,4957.81,5,Transaction 24283
3026859,201047,201419,4,1587.51,37,Transaction 39853
3038388,201544,200370,2,2126.12,33,Transaction 32559
3048654,200264,201173,2,4808.94,26,Transaction 8285
3010136,201145,200981,4,1406.11,14,Transaction 42352
3032562,201598,201482,1,4451.26,35,Transaction 14156
3013159,200984,200008,2,3832.32,15,Transaction 8965
3024136,201488,201053,1,2915.26,33,Transaction 25867
3022547,200747,201377,3,1237.82,3,Transaction 20688
3044132,200850,200251,3,2648.47,7,Transaction 43215
3015233,201377,201432,2,4792.72,28,Transaction 30654
3043590,200957,201102,2,4605.11,33,Transaction 30836
3027722,200144,200006,3,2617.22,17,Transaction 10203
3023374,201033,200386,3,4306.45,24,Transaction 49213
3030944,200563,200071,1,1627.82,34,Transaction 1404
3039619,201254,201026,2,4467.11,33,Transaction 22062
3006645,200867,201078,1,207.73,15,Transaction 36050
3039904,201325,201574,3,3806.8,4,Transaction 13481
3006167,200656,200595,2,510.51,44,Transaction 2638
3000230,200257,200417,3,2011.49,42,Transaction 21641
3028024,200257,200574,2,459.58,22,Transaction 41291
3005933,201628,200948,2,3182.46,26,Transaction 11441
3037011,200594,201175,3,4978.93,19,Transaction 38295
3045001,201009,200426,1,2938.4,25,Transaction 46701
3023260,201326,201127,3,2162.52,13,Transaction 7360
3004606,200458,200066,1,2442.83,47,Transaction 608
3022438,201479,201050,1,4560,18,Transaction 48719
3035529,200109,200954,1,238.67,12,Transaction 47765
3023984,200537,200415,2,3136.19,11,Transaction 29788
3004473,200446,200726,3,1408.17,10,Transaction 35071
3036176,200064,200535,2,3645.32,14,Transaction 12761
3019539,200588,201483,1,3301.38,26,Transaction 12302
3042024,200195,200267,1,4168.46,45,Transaction 31896
3000563,201092,200110,2,4086.12,35,Transaction 41776
3014820,201396,200568,3,4047.3,20,Transaction 16442
3007490,200744,201341,1,2348.06,6,Transaction 36003
3019810,200135,201171,1,1608.43,36,Transaction 14340
3044308,201561,200556,4,4132.52,10,Transaction 8719
3026725,200306,201003,3,1836.19,23,Transaction 7263
3005367,200935,201344,2,353.72,5,Transaction 41539
3006406,201642,200737,2,4156.2,44,Transaction 7053
3011338,200817,200999,2,2605.47,25,Transaction 30002
3034204,200338,201149,2,1813.71,3,Transaction 38012
3047236,201066,201045,2,1031.23,39,Transaction 12369
3034363,200440,200582,4,3368.3,26,Transaction 19261
3034246,200094,200650,2,4985.93,9,Transaction 41912
3011678,200862,201564,3,3759.32,48,Transaction 4794
3001016,201568,200056,1,245.95,30,Transaction 33226
3023640,201085,201317,2,4137.22,21,Transaction 6591
3042736,201472,200637,2,3292.51,30,Transaction 18684
3001659,200157,200444,3,1203.27,4,Transaction 28669
3041807,200415,201490,1,1511.11,5,T2ansaction 2611
3032373,200022,201140,2,1295.04,38,Transaction 11366
3035087,200000,201364,4,3569.25,42,Transaction 11581
3025195,200358,201376,1,1653.84,50,Transaction 31372
3035977,200551,201463,1,150.52,5,Transaction 2150
3026667,200311,200018,2,4310,42,Transaction 46920
3043937,200068,200378,2,1618.97,7,Transaction 34925
3040922,200149,200315,3,4237.58,38,Transaction 16809
3028658,201372,200610,3,4212.76,21,Transaction 20536
3033822,200009,201478,4,1044.2,16,Transaction 5042
3032872,201362,201431,1,17.34,38,Transaction 40592
3036669,201236,201163,2,4459.55,36,Transaction 2692
3010493,200750,200716,1,3971.26,47,Transaction 40269
3000943,200676,200083,2,2720.62,15,Transation 33917
3019479,200044,200282,3,2804.52,41,Transaction 43662
3034375,201590,201041,4,4925.22,40,Transaction 6224
3008259,201002,200560,3,2844.41,43,Transaction 12087
3036890,200031,200990,4,3808.46,22,Transaction 32942
3026150,200915,201372,3,316.16,20,Transaction 297
3026765,200256,201352,4,2399.5,26,Transaction 15733
3029918,201253,200466,1,97.39,8,Transaction 11927
3003078,200108,201097,2,4374.67,6,Transaction 10157
3034050,200766,200732,2,3845.29,29,Transaction 37597
3009034,200657,200237,3,163.22,17,Transaction 4250
3048777,200033,200176,4,4949.43,46,Transaction 19144
3030837,200667,200622,2,3334.55,49,Transaction 1483
3004128,200235,201535,1,2659.17,2,Transaction 43767
3030406,200702,201256,1,1036.07,48,Transaction 38399
3043933,200041,200722,4,2198.67,31,Transaction 27755
3027763,200923,200161,2,288.17,44,Transaction 40795
3025724,200714,200653,1,3286.49,20,Transaction 29780
3040912,200540,201250,1,2335.57,44,Transaction 44268
3021527,200811,201543,3,3618.3,40,Transaction 39808
3041997,200450,200130,3,3302.84,35,Transaction 9553
3006516,201498,201211,4,4713.51,45,Transaction 7824
3030535,201643,200568,1,4025.76,12,Transaction 20843
3048066,200373,200313,4,68.1,19,Transaction 8303
3006993,200561,200416,3,1885.99,31,Transaction 20466
3018463,200675,200863,4,3098.56,20,Transaction 930
3035924,200420,201556,3,3031.73,6,Transaction 26717
3040782,201179,200682,2,2038.39,11,Transaction 6162
3030710,200440,201053,3,417.05,1,Transaction 25990
3015703,200410,201066,2,2794.66,3,Transaction 23344
3027507,200645,200909,1,4405.77,30,Transaction 33799
3006489,200333,201205,4,1328.3,11,Transaction 16438
3021052,200206,200919,2,296.12,29,Transaction 22499
3027321,201470,200541,2,4710.08,19,Transaction 11476
3009210,201483,200644,2,4034.76,7,Transaction 18799
3038700,201534,201553,1,3720.34,41,Transaction 24479
3031517,200517,200689,1,4690.92,46,Tranaction 279
3000742,200173,200760,3,998.94,50,Transaction 39717
3030847,200808,201398,3,1418.13,40,Transaction 6859
3002181,201152,200566,2,4655.12,42,Transaction 46110
3039824,200075,201323,2,4315.28,28,Transaction 17221
3020676,200298,200909,1,4469.61,49,Transaction 474
3036629,200738,200326,1,2961.09,50,Transaction 45134
3010736,201512,200816,3,1755.4,4,Transaction 37180
3014662,200459,200035,2,2449.46,47,Transaction 38170
3020877,200418,201050,1,1994.78,44,Transaction 14555
3033152,201228,200566,2,1137.44,20,Transaction 20526
3031384,201464,200333,2,2422.33,13,Transaction 40353
3012743,200674,201014,3,372.88,8,Transaction 30747
3032230,200099,201382,2,4833.59,2,Transaction 5276
3037695,201150,201148,1,59.15,50,Transaction 35589
3021383,201138,200994,1,1826.18,49,Transaction 34548
3014777,201512,201067,3,3627.67,45,Transaction 13344
3037653,201040,200478,3,484.92,2,Transaction 24634
3022766,200560,201250,3,3155.59,31,Transaction 43042
3011352,201608,200083,3,1797.24,28,Transaction 23586
3043809,200735,200547,3,4670.54,24,Transaction 42457
3008017,200931,201065,3,1343.18,14,Transaction 4945
3001095,200122,200069,3,690.52,44,Transaction 38373
3047935,201495,200155,2,3011.03,40,Transaction 41364
3043699,200818,200549,2,1755.14,16,Transaction 32367
3010263,201134,201579,4,3878.36,47,Transaction 49448
3031252,200551,201103,1,334.22,28,Transaction 25598
3024369,200567,200057,2,4535.2,2,Transaction 44540
3047395,200391,201614,2,2722.06,16,Transaction 26304
3027849,200772,201462,3,2126.13,20,Transaction 47013
3022475,200267,200635,2,443.13,34,Transaction 37300
3010183,201266,200855,3,3071.67,36,Transaction 11344
3031889,200017,201266,1,154.28,38,Transaction 27037
3036973,201089,200706,2,531.75,27,TransaTtion 33726
3045218,201267,201521,2,3394.42,32,Transaction 21615
3016940,200176,201422,2,1884.78,26,Transaction 17958
3016795,200525,201565,4,2755.31,14,Transaction 11509
3043504,201130,201071,2,4613.4,48,Transaction 1978
3004671,200399,200552,1,9.06,16,Transaction 9021
3026927,200854,201171,1,4278.09,35,Transaction 13517
3034982,201007,200553,1,3457.29,28,Transaction 7150
3034015,200860,200692,2,3732.22,21,Transaction 6139
3029864,200567,200965,1,4141.36,16,Transaction 20460
3029692,200096,200409,2,4018.34,1,Transaction 10823
3004502,201090,200425,2,2629.14,30,Transaction 34973
3031397,201052,200681,4,391.06,47,Transaction 16983
3030369,200459,200419,3,119.36,33,Transaction 8497
3038347,201032,201178,1,4758.87,24,Transaction 11979
3043394,200534,200167,2,2573.94,9,Transaction 14883
3010532,201287,201011,3,346.45,3,Transaction 46445
3046377,200973,200802,2,1512.34,24,Transaction 37157
3021316,200609,200686,3,4220.31,39,Transaction 4011
3046912,200937,201310,3,2334.68,25,Transaction 31772
3016392,200942,201374,2,4341.24,45,Transaction 29485
3012381,200679,201485,3,954.02,40,Transaction 32368
3022639,201132,201484,2,2344.91,35,Transaction 37968
3038203,201000,200943,3,351.18,21,Transfction 8665
3026590,200869,201012,4,1445.35,2,Transaction 30922
3029225,201448,200102,3,4789.65,7,Transaction 32620
3048574,201118,201238,2,2848.86,50,Transaction 31192
3013265,200093,200580,3,780.43,5,Transaction 21155
3011193,201386,201599,4,4912.37,28,Transaction 8569
3010185,200959,200412,3,3984.12,13,Tranaction 33484
3007227,200418,201407,3,3038.72,32,Transaction 9765
3016138,200891,200587,3,2435.35,45,Transaction 19596
3040696,201161,200108,3,3936.26,23,Transaction 39370
3036401,200796,200585,3,3363.44,26,Transaction 39491
3025069,200912,200834,3,1212.85,36,Transaction 44439
3000532,201128,200291,2,2757.35,46,Transaction 12947
3011824,201287,201024,2,241.67,25,TranKaction 3937
3048541,201650,200299,2,2229.62,3,Transaction 26859
3032417,201077,201479,1,1601.59,32,Transaction 38388
3039841,200356,200126,1,1308.91,15,Transaction 48654
3001009,201452,200451,2,4635.54,13,Transaction 10136
3041344,200090,200528,3,4022.84,46,Transaction 32562
3041862,200471,200749,4,1144.93,34,Transaction 13159
3029320,200283,200849,2,1477.09,2,Transaction 24136
3011015,201189,201554,1,3452.3,11,Transaction 22547
3029762,200115,200621,3,1158.84,19,Transaction 44132
3002098,201035,201618,1,2463.4,32,Transaction 15233
3047461,200469,200870,1,2792.43,31,Transaction 43728
3004946,201421,200802,1,3249.89,45,Transaction 43590
3030069,201069,200345,2,2400.48,17,Transaction 27722
3030555,200057,200598,3,3948.3,9,Transaction 23374
3021148,200483,201567,1,123.25,1,Transaction 30944
3027959,201483,201511,2,782.13,33,Transaction 39619
3015610,200298,200630,4,2728.6,17,Transaction 6645
3032169,200016,200941,3,1115.1,36,Transaction 39904
3025189,200236,201257,2,3471.78,8,Transaction 6167
3044269,200876,201018,1,2598.47,33,Transaction 230
3027531,200318,200994,2,3053.63,32,Transaction 28024
3039822,200034,200588,2,2952.55,33,Transaction 5933
3038922,200825,200237,3,3031.73,28,Transaction 37011
3049228,200338,200776,3,3752.44,43,Transaction 45001
3031969,200396,200107,1,2945.67,33,Transaction 23260
3000675,201126,201366,2,2109.45,49,Transaction 4606
3016724,200127,200550,3,2014.92,1,Transaction 22438
3034981,200164,201410,1,1086.62,45,Transaction 35529
3013169,200072,200258,1,3847.35,21,Transaction 23984
3008163,200434,200045,4,887.32,4,Transaction 4473
3035447,201147,201260,3,1761.71,28,Transaction 36176
3023244,201533,200076,1,1050.23,42,Transaction 19539
3026941,201046,200458,1,3078.17,12,Transaction 42024
3002478,200836,201334,3,2705.49,43,Transaction 563
3024631,200939,200834,1,896.33,2,Transaction 14820
3013121,200186,200056,1,836.81,31,Transaction 7490
3035806,200942,201138,2,2478.53,5,Transaction 19810
3031267,201616,200879,3,2456.88,12,Transaction 44308
3046226,200882,201123,2,2433.49,6,Transaction 26725
3003250,201374,200961,3,1339.25,7,Transaction 5367
3033941,201252,201542,1,967.75,22,Transaction 6406
3037974,200920,200456,2,3761.18,37,Transaction 11338
3024689,201241,200690,4,2408.89,27,Transaction 34204
3015513,200721,201624,3,358.44,1,Transaction 34363
3018787,200876,200546,2,3067.52,21,Transaction 34246
3037263,200168,200722,1,2512.84,32,Transaction 11678
3042999,200207,200747,3,4818.71,30,Transaction 1016
3022947,201634,200926,2,3964.56,34,Transaction 23640
3011999,200441,200623,1,2194.6,16,Transaction 45748
3024201,200692,201467,1,2929.03,41,Transaction 42736
3022845,200824,200344,2,2094.24,34,Transaction 1659
3027265,200124,201032,4,690.85,7,Transaction 41807
3011926,201637,201554,1,3384.4,42,Transaction 32373
3035595,200874,200752,1,3253.9,24,Transaction 35087
3019777,200032,201087,3,3610.9,32,Transaction 25195
3023839,201609,200005,1,3936.07,4,Transaction 35977
3002512,201342,201436,3,4203.68,37,Transaction 26667
3027736,200200,201194,3,4740.88,4,Transaction 43937
3034929,200643,200330,1,3280.28,46,Transaction 40922
3028167,200082,201331,3,4212.06,2,Transaction 28658
3010981,201215,200226,4,2351.05,4,Transaction 33822
3038645,201611,201009,1,4080.03,47,Transaction 32872
3032743,200909,201195,2,2392.57,33,Transaction 36669
3028232,201616,201301,2,470.97,39,Transaction 10493
3009467,200580,200762,2,560.87,7,Transaction 26945
3015637,200693,201056,1,4273.72,43,Transaction 7637
3022398,201111,200260,1,2716.19,21,Transaction 19479
3011803,200746,201621,4,2784.1,41,Transaction 34375
3046901,201061,201566,1,2687.61,38,Transaction 8259
3028774,201130,200026,2,4286.28,24,Transaction 36890
3010529,201013,200443,2,4234.83,2,Transaction 26150
3003047,200199,200606,3,2832.3,43,Transaction 26765
3009625,200069,200781,2,4868.87,13,Transaction 29918
3045666,200140,200147,3,2275.83,15,Transaction 3078
3045927,201312,200854,2,4364.27,24,Transaction 34050
3031980,201132,201319,3,653.6,41,Transaction 9034
3045911,201241,200603,3,3820.03,50,Transaction 48777
3031006,201249,200988,3,1799.89,47,Transaction 30837
3046168,200637,201466,3,2188.53,27,Transaction 4128
3044416,200120,201263,1,3449.37,48,Transaction 30406
3040674,200295,200175,3,4592.55,13,Transaction 43933
3015636,201438,200135,4,1684.94,9,Transaction 27763
3031520,200477,200351,2,734.56,6,Transaction 25724
3006398,200061,200970,1,4403.67,48,Transaction 40912
3015225,200836,201253,1,187.04,33,Transaction 21527
3046975,200023,200585,3,3893.8,13,Transaction 41997
3013257,201242,200130,2,1814.96,30,Transaction 6516
3034545,201048,201013,2,2889.93,45,Transaction 30535
3039251,200460,200854,3,3276.92,22,Transaction 48066
3047584,200658,200193,2,2865.01,2,Transaction 6993
3016827,201323,201526,1,914.72,50,Transaction 18463
3020105,201271,200745,1,3288.6,2,Transaction 35924
3030601,200979,201472,2,562.59,8,Transaction 40782
3024182,200090,200551,1,3776.81,36,Transaction 30710
3014678,200428,201337,3,2776.97,1,Transaction 15703
3044884,200462,200212,3,4465.6,1,Transaction 27507
3031492,200781,200105,4,605.11,49,Transaction 6489
3036276,200969,200172,2,3916.31,24,Transaction 21052
3014355,200291,201338,1,3258.84,23,Transaction 27321
3022667,201216,200413,1,1292.2,19,Transaction 9210
3044713,200094,201566,1,4987.52,15,Transaction 38700
3028026,200709,201023,1,3835.5,50,Transaction 10807
3013173,201245,200170,1,1213.92,11,Transaction 31517
3033671,201523,200626,1,3116.93,22,Transaction 742
3040705,201337,200575,1,1969.95,6,Transaction 30847
3002745,201419,201034,3,3390.95,11,Transaction 2181
3047326,201402,201188,3,2629.53,14,Transaction 39824
3043439,201388,200391,1,4825.78,41,Transaction 20676
3042378,200994,200812,2,4831.36,13,Transaction 36629
3007041,200395,201250,1,118.95,45,Transaction 10736
3026775,200548,200549,3,4502.02,8,Transaction 14662
3007622,200430,200656,1,916.46,37,Transaction 20877
3038171,201498,201604,1,4111.03,42,Transaction 33152
3012465,201396,200543,2,3585.07,40,Transaction 31384
3029211,200206,200537,3,2768.84,48,Transaction 12743
3039701,201378,200628,4,3557.1,22,Transaction 32230
3011449,201173,200196,1,3546.02,32,Transaction 37695
3024179,200115,200589,3,1326.51,5,Transaction 42158
3001183,200459,201249,1,3340.38,6,Transaction 21383
3029175,201610,201542,3,789.46,19,Transaction 14777
3034903,200438,201623,1,3419.47,39,Transaction 37653
3000701,200631,201328,3,3706.54,23,Transaction 22766
3014686,200430,200181,2,3489.86,43,Transaction 11352
3026144,200785,200689,2,3922.55,48,Transaction 43809
3025067,200547,201529,4,2798.75,50,Transaction 8017
3023791,200387,200751,4,4264.08,44,Transaction 1095
3018262,200209,200196,3,4108.91,29,Transaction 47935
3015428,200780,201174,1,3476.51,46,Transaction 43699
3047335,201161,201536,2,1215.94,14,Transaction 10263
3000481,201130,201435,1,1131.75,12,Transaction 31252
3022414,200959,201430,1,1522.53,39,Transaction 24369
3037465,200206,200946,3,3043.15,49,Transaction 47395
3018054,201376,200205,1,3737.32,25,Transaction 27849
3036999,201331,200458,3,3327.23,36,Transaction 22475
3016905,200933,201635,2,3533.09,37,Transaction 10183
3011683,200334,201392,3,2455.89,50,Transaction 31889
3013729,201513,201161,1,1496.03,18,Transaction 36973
3047868,201532,201015,3,2965.08,48,Transaction 45218
3012124,200106,200891,3,1350.35,44,Transaction 16940
3035811,200323,200175,2,4212.3,23,Transaction 16795
3037052,200195,201129,1,1307.55,40,Transaction 43504
3033073,201453,201339,3,2043.37,38,Transaction 26242
3020434,200611,200267,3,503.14,23,Transaction 4671
3006318,200691,200622,1,2950.54,38,Transaction 26927
3034764,201445,200084,3,992.02,7,Transaction 34982
3019695,200596,201310,3,1581.93,43,Transaction 34015
3029036,200150,201261,1,3064.6,22,Transaction 29864
3008628,201305,200514,3,1311.68,43,Transaction 29692
3026057,200681,200352,2,3459.9,40,Transaction 4502
3041709,201321,200559,4,4400.97,3,Transaction 31397
3005475,200813,200896,3,3038.08,7,Transaction 30369
3027907,200663,200636,1,742.83,19,Transaction 38347
3023765,200689,200340,3,3759.53,25,Transaction 43394
3033311,201040,200395,1,488.35,2,Transaction 10532
3001230,201327,200340,4,1883.3,48,Transaction 45806
3037854,201506,201363,3,3760.46,22,Transaction 46377
3013613,200231,200985,1,3433.2,31,Transaction 21316
3044728,201623,200944,2,3977.44,13,Transaction 46912
3022030,201297,200684,2,2958.06,21,Transaction 16392
3019086,200503,201283,2,3214.58,46,Transaction 12381
3026448,201640,200517,1,3900.94,43,Transaction 22639
3038144,201179,200708,3,3418.36,26,Transaction 38203
3024865,200172,200728,3,122.66,11,Transaction 26590
3043486,200440,201393,2,416.97,12,Transaction 29225
3040176,201422,201348,3,4495.35,44,Transaction 48574
3003061,200804,200319,1,1986.55,42,Transaction 13265
3001955,200912,200098,4,4094.28,29,Transaction 11193
3031186,200432,200653,1,913.52,30,Transaction 10185
3034139,201279,200697,4,622.35,23,Transaction 7227
3034270,200268,200464,3,1984.97,35,Transaction 40696
3040091,200788,200650,3,2788.79,48,Transaction 36401
3041296,200536,201275,2,2589.69,28,Transaction 25069
3038262,200445,201360,2,4501.18,33,Transaction 532
3036369,200211,201364,4,4250.08,40,Transaction 11824
3014294,200615,201448,2,4540.24,25,Transaction 48541
3029482,200350,200308,3,3207.99,39,Transaction 32417
3040528,200143,201153,2,3117.74,4,Transaction 39841
3009374,201140,200425,4,2075.9,21,Transaction 1009
3016833,200985,201305,2,4991.25,19,Transaction 41344
3009854,200950,200434,2,4669.05,5,Transaction 41862
3046352,200889,201417,1,1708.98,32,Transaction 29320
3017887,200952,201649,3,1664.85,46,Transaction 11015
3005041,200995,200301,3,4361.25,17,Transaction 29762
3049387,200753,201274,2,2179.6,22,Transaction 2098
3043160,200780,200333,1,510.54,10,Transaction 47461
3032694,201014,201636,3,1574.94,21,Transaction 4946
3017711,200311,200025,3,587.99,36,Transaction 30069
3029202,200257,200465,2,3440.15,44,Transaction 30555
3037175,201050,200219,4,792.51,31,Transaction 21148
3016967,201294,200245,3,1406.6,31,Transaction 27959
3046444,201332,200926,4,2632.36,50,Transaction 15610
3042562,201173,200261,2,2481.95,37,Transaction 32169
3015820,201441,200047,2,2719.3,22,Transaction 25189
3045319,200996,200887,3,706.68,36,Transaction 44269
3037673,200336,201009,1,1186.91,2,Transaction 27531
3047129,200870,201020,4,3531.96,39,Transaction 39822
3028068,201500,201117,2,1319.48,1,Transaction 1872
3026999,200924,201500,1,4743.08,17,Transaction 38922
3018442,201248,201087,1,3476.06,7,Transaction 49228
3028005,200451,200800,2,4751.24,47,Transaction 31969
3010678,200778,200312,3,4107.93,27,Transaction 675
3008485,201045,200069,1,708.03,3,Transaction 16724
3005020,200590,200734,3,1714.43,5,Transaction 34981
3028242,200617,200545,1,2374.06,26,Transaction 13169
3047438,200192,200065,3,2034.55,34,Transaction 8163
3023755,201246,200341,4,4364.46,38,Transaction 35447
3044912,200654,200699,3,216.29,17,Transaction 23244
3014765,201511,200362,3,1909.5,33,Transaction 26941
3027143,200827,200189,3,3291.91,43,Transaction 2478
3022187,201373,200137,2,3696.44,17,Transaction 24631
3009794,200023,200219,2,1060.39,4,Transaction 13121
3006407,201343,200639,1,3261.27,50,Transaction 35806
3034052,200036,201123,3,3821.94,35,Transaction 31267
3017594,201574,201290,2,3792.45,18,Transaction 46226
3013895,200021,200279,1,2388.41,24,Transaction 3250
3012110,200458,200291,1,4392.93,1,Transaction 33941
3044741,200924,200429,4,4677.19,49,Transaction 37974
3041766,201117,200440,1,2791.92,36,Transaction 24689
3017228,200543,200949,2,2534.74,39,Transaction 49191
3020870,201325,200037,3,1078.64,21,Transaction 15513
3038892,200261,200906,1,2921.31,3,Transaction 18787
3006643,200779,200438,1,4080.41,15,Transaction 37263
3000127,201348,201182,1,3810.96,10,Transaction 42999
3032466,200610,201560,1,1797.97,22,Transaction 22947
3027279,200433,201278,1,5.28,3,Transaction 11999
3007862,201128,201190,3,241.27,27,Transaction 24201
3027985,200241,200752,3,2754.83,16,Transaction 22845
3022642,201213,200957,1,3785.33,36,Transaction 27265
3025734,201137,201186,4,1660.58,6,Transaction 11926
3023907,200665,200499,2,1971.78,41,Transaction 35595
3044762,200719,201207,2,1625.79,10,Transaction 19777
3025845,200858,201234,3,979.58,9,Transaction 23839
3012033,200868,201330,2,1166.98,12,Transaction 2512
3001629,201061,200003,2,2086.79,6,Transaction 27736
3037426,201007,200928,1,2863.53,37,Transaction 34929
3028032,201483,200965,2,3660.62,20,Transaction 28167
3001463,200537,200681,1,1418.76,24,Transaction 10981
3006424,201326,200299,3,1535.94,37,Transaction 38645
3017906,201598,201136,1,2275.55,27,Transaction 32743
3042899,200508,201627,3,4470.19,38,Transaction 28232
3035982,201629,201535,1,147.64,13,Transaction 9467
3001346,200428,201114,4,3632.78,6,Transaction 27227
3014414,200203,201505,4,1890.9,38,Transaction 15637
3031068,201456,200308,3,3857.91,30,Transaction 22398
3023861,201570,200989,3,4020.05,46,Transaction 11803
3019099,200509,201380,3,1450.64,26,Transaction 46901
3005982,200546,200412,2,4664.29,13,Transaction 28774
3040457,200862,201067,3,1031.83,30,Transaction 10529
3022820,200979,200028,4,2557,16,Transaction 3047
3003390,200904,201392,1,2118.34,1,Transaction 9625
3011546,200267,201639,1,4561.46,27,Transaction 45666
3031901,201434,200898,4,4527.58,15,Transaction 45927
3038300,200261,200443,2,4262.55,40,Transaction 31980
3018374,200251,201236,1,2544.34,33,Transaction 45911
3011160,201576,200395,3,4975.95,42,Transaction 21616
3011259,200150,201302,3,4297.04,17,Transaction 31006
3012338,201332,201544,1,1467.66,10,Transaction 46168
3007699,201366,200850,2,3763.61,9,Transaction 44416
3016936,200888,200991,2,773.4,26,Transaction 40674
3000476,201425,201304,4,2194.41,27,Transaction 15636
3025666,200308,200807,3,1001.37,50,Transaction 31520
3025953,200717,201477,3,4242.73,24,Transaction 6398
3027336,201602,200228,1,139.15,1,Transaction 15225
3028779,200789,200214,1,4339.37,49,Transaction 46975
3018585,200961,200346,3,4734.29,37,Transaction 13257
3019465,200657,201513,2,1097.03,39,Transaction 34545
3043372,200327,200141,1,1114.86,37,Transaction 39251
3029414,200786,201227,3,1901.38,17,Transaction 47584
3031611,201089,201361,1,3848.93,40,Transaction 16827
3033856,201049,200720,1,1782.65,31,Transaction 20105
3019485,200927,201139,2,1645.44,39,Transaction 30601
3042809,200575,201335,1,4087.16,35,Transaction 24182
3004570,200058,200873,3,2442.55,29,Transaction 14678
